Ticker,Description,Price,Change %,Change from Open %,Pre-market Change %,Pre-market Volume,Average Volume (60 day),Volume,Relative Volume,Industry,Market Capitalization,Shares Float,Volatility,Relative Volume at Time
FYBR,"Frontier Communications Parent, Inc.",24.34,1.03777501,0.5785124,,,2368261.28333333,1243813,0.65656977,Major Telecommunications,5982504333,218396799.106,3.51464435,0.48125342
OPCH,"Option Care Health, Inc.",33.76,1.16871441,0.74604596,,,2083674.43333333,1133667,0.6060753,Medical/Nursing Services,5979926182.000001,176187246.03199998,1.49835181,0.5076452
ALGM,"Allegro MicroSystems, Inc.",30.9,0.88148874,0.81566069,0.22853412,809,1332990.55,888542,0.53421557,Semiconductors,5947441781,73022518.386,1.69768201,0.38722306
CROX,"Crocs, Inc.",98.18,-4.05550669,-1.51469556,-2.7655624,53169,1461528.45,2336964,2.05674685,Apparel/Footwear,5946430758,58379661.2072,5.39705428,1.78831805
MARA,"Marathon Digital Holdings, Inc.",26.71,7.78853914,4.6630094,2.98627926,3791974,47385104.61666667,118586233,1.69422021,Data Processing Services,5946315176.000001,216380591.375,12.44931062,1.27202718
CMC,Commercial Metals Company,50.76,1.80505415,1.52,,,1126391.55,808705,0.68940922,Steel,5939378716.000001,115858099.47600003,2.3441097,0.63414213
OMF,"OneMain Holdings, Inc.",49.02,-0.7491395,-1.18927636,,,1099897.6,359559,0.34367844,Finance/Rental/Leasing,5877700086,119061554.496,2.18814116,0.30264164
CHX,ChampionX Corporation,30.1,-0.56161216,-1.44073346,,,1476656.15,1332038,0.76243208,Chemicals: Specialty,5863480166,193292053.2,2.76058223,0.55174377
CPRI,Capri Holdings Limited,50.08,0.30042059,0.70380052,-0.72100941,2050,1451249.41666667,430010,0.41317784,Apparel/Footwear Retail,5820332642.999999,113325934.89,1.06854839,0.34224775
ATI,ATI Inc.,45.61,0.63989409,0.19771529,,,1419299.48333333,672810,0.40562613,Other Metals/Minerals,5818796602.000001,126124408.278,1.9421352,0.35829651
FIVN,"Five9, Inc.",79.88,0.71869878,0.66792691,,,1335735.36666667,644805,0.61732993,Packaged Software,5806951337.000001,71158309.0191,1.88391039,0.53569013
ADT,ADT Inc.,6.66,1.67938931,1.52439024,0.76335878,100,2359304.25,1668193,0.56275569,Miscellaneous Commercial Services,5774730830.999999,317661462.643,1.98170732,0.44599781
MTZ,"MasTec, Inc.",73.09,0.89729431,0.260631,,,1271376.8,517310,0.47508353,Engineering & Construction,5761181561.000001,60705373.9957,2.20252112,0.32953025
AZEK,The AZEK Company Inc.,38.38,0.10432968,-0.28578852,,,1641020.8,857586,0.5223888,Building Products,5668703525,144603967.455,1.19764398,0.38614399
ESI,Element Solutions Inc.,23.46,0.60034305,0.12804097,,,1159386.46666667,1012223,0.62812531,Chemicals: Major Diversified,5665972450,221737047.17999995,0.98543273,0.46564872
ST,Sensata Technologies Holding plc,37.38,-0.29341158,-0.39968026,,,2064549.38333333,3862670,1.5170026,Electronic Equipment/Instruments,5657649902,150131143.47,2.75797121,0.61712717
IGT,International Game Technology,27.56,0.14534884,0.07262164,,,1401345,421092,0.44257792,Casinos/Gaming,5575112107,106363879.71,1.5681984,0.34512524
FSK,FS KKR Capital Corp.,19.89,0.05030181,-0.05025126,0.10060362,1628,1422309.4,1026842,0.56769177,Investment Managers,5570521256,279067844.776,0.80523402,0.45670284
WOLF,"Wolfspeed, Inc.",44.43,-1.0026738,-0.58178563,0.7798574,1746,3807292.86666667,1615900,0.43836667,Semiconductors,5568203550.999999,123927250.275,2.60889292,0.29766027
COLB,"Columbia Banking System, Inc.",26.64,0.15037594,-0.78212291,,,1623220.73333333,1532451,0.69073939,Regional Banks,5556458523,206708201.92,2.5301865,0.78250451
ENLC,"EnLink Midstream, LLC",12.13,-1.1409943,-1.86084142,,,2077326.83333333,1401673,0.39473922,Oil & Gas Pipelines,5541608025,228835752.198,2.39471511,0.42491161
VLY,Valley National Bancorp,10.91,0.18365473,-0.63752277,,,3591570.81666667,2196410,0.45295135,Major Banks,5538833257,427586695.32,2.11786372,0.26387639
PBF,PBF Energy Inc.,45.28,0.17699115,-0.83223828,0.99557522,629,2229584.7,1379382,0.4956176,Oil Refining/Marketing,5533267384,107625231.323,2.47787611,0.44187441
SNV,Synovus Financial Corp.,37.78,0.0794702,-0.4217185,,,1582427.15,816476,0.39562243,Regional Banks,5525018712.000001,145166097.606,1.66975881,0.33478742
AGI,Alamos Gold Inc.,13.93,0.65028902,-1.62429379,2.4566474,43295,2822685.53333333,2339529,0.67375127,Precious Metals,5521372322.823149,394542320.034,3.73697449,0.59589572
CADE,Cadence Bank,29.9,0.63951531,-0.06684492,,,1533229.91666667,812282,0.42569346,Major Banks,5512850297,181977268.24,2.02020202,0.31788259
BROS,Dutch Bros Inc.,31.05,4.33467742,4.19463087,0.30241935,1200,1295976.98333333,2385498,1.64335405,Food: Specialty/Candy,5499406154,54687430.5384,5.68527919,1.39114582
M,Macy's Inc,19.99,-0.44820717,0.75604839,-0.99601594,39030,13764449.53333333,5113119,0.27408923,Department Stores,5478725269,272360043.75,2.36589127,0.3198942
CWEN,"Clearway Energy, Inc.",27.37,0.77319588,0.25641026,,,1627586.36666667,428267,0.35440658,Alternative Power Generation,5468273046,79849741.761,1.75165077,0.33482449
SEDG,"SolarEdge Technologies, Inc.",96.03,-1.0815822,-2.01020408,1.15368768,34567,3665481.38333333,2377972,0.45634829,Electrical Products,5455582319,56344836.8592,4.39455203,0.42621148
STNE,StoneCo Ltd.,18.01,0.9529148,0.39018952,0.89686099,3603,5732660.58333333,4225575,0.8826253,Packaged Software,5402173820,248344227.315,1.51770658,0.7401471
MTG,MGIC Investment Corporation,19.46,0.4127967,0.15440041,0,125,1816446.26666667,1096516,0.47943773,Multi-Line Insurance,5396480211,274468839.561,1.13402062,0.42309883
SEE,Sealed Air Corporation,36.58,-0.24543223,-0.29980921,,,2704620.08333333,1154656,0.22258719,Containers/Packaging,5283454802,143095633.92000002,2.01046544,0.31814752
BEPC,Brookfield Renewable Corporation,29.16,-0.0685401,-0.0342818,,,1127623.23333333,1946922,1.79676973,Electric Utilities,5238660092,179062741.44,2.53384242,1.49878968
ALK,"Alaska Air Group, Inc.",40.68,0.22172949,0.44444444,0.27100271,3568,3721676.65,2276571,0.3274464,Airlines,5209199550.000001,127624918.821,1.68108776,0.35289104
DNB,"Dun & Bradstreet Holdings, Inc.",11.83,0.25423729,0.08460237,,,3036063.46666667,1848774,0.49223531,Packaged Software,5192891610.999999,259268212.31999996,1.61839864,0.60292799
DOCS,"Doximity, Inc.",27.92,-0.46345811,0.43165468,-0.24955437,1293,1853184.75,1191739,0.59013852,Packaged Software,5190601131.000001,113503432.55999997,2.3222061,0.45596539
GME,GameStop Corporation,16.97,-0.05889282,1.13230036,-1.11896349,35064,6269204.6,3329896,0.483592,Electronics/Appliance Stores,5184577677,266262783.336,4.55927052,0.3933902
ZWS,Zurn Elkay Water Solutions Corporation,29.94,0.97807757,0.50352467,,,1442426.13333333,1023362,0.79476513,Industrial Machinery,5173947866,140949317.497,1.44683228,0.62839289
ACAD,ACADIA Pharmaceuticals Inc.,31.4,6.36856369,4.31893688,1.62601626,3135,1781835.66666667,2342470,0.68257585,Pharmaceuticals: Major,5155263686.000001,163063247.64,10.20951114,0.45182135
RIG,Transocean Ltd (Switzerland),6.36,1.92307692,1.59744409,0.32051282,22776,15687763.86666667,16862913,0.92318033,Contract Drilling,5145436529,714371136.876,4.37601297,0.81810858
UGI,UGI Corporation,24.51,3.2,2.46655518,0.16842105,1612,1967500.95,3096004,1.21887973,Wholesale Distributors,5134748183.999999,208579036.008,3.80753138,1.04538913
HOMB,"Home BancShares, Inc.",25.37,0.4354711,0.03943218,,,1059221.51666667,1180205,0.73181477,Regional Banks,5118940792,187199300.151,1.5049505,0.61247259
EXLS,"ExlService Holdings, Inc.",30.92,1.71052632,1.3438217,,,1147776.48333333,768903,0.75809357,Data Processing Services,5099411752,156947323.72000003,2.29432973,0.68870829
AGL,"agilon health, inc.",12.46,-1.18953212,-1.26782884,,,3259068.85,2614811,0.79463491,Medical/Nursing Services,5059269929,300376544.529,3.08441558,0.68487135
CRSP,CRISPR Therapeutics AG,63.67,5.0660066,4.35994099,0.85808581,10468,2780966.23333333,2843788,0.54331276,Biotechnology,5057463418,76271324.7975,6.88049383,0.76125784
DRS,"Leonardo DRS, Inc.",19.27,1.90375463,1.52792413,0.52882073,100,1112658.15,415396,0.39193837,Aerospace & Defense,5055869926,70946888.453413,2.16701903,0.51237227
HOG,"Harley-Davidson, Inc.",35.91,0.05572583,0.25125628,0.30649206,2450,1518596.46666667,668167,0.44969083,Motor Vehicles,5001171586,138424213.29000002,1.66619994,0.30584635
ONB,Old National Bancorp,16.96,0.71258907,-0.17657446,,,2058773.81666667,2145968,0.88445543,Major Banks,4962851929,289784332.026,1.6,0.81920535
SFM,"Sprouts Farmers Market, Inc.",48.83,0.36998972,0.04097521,-0.12332991,131857,1618637.3,919814,0.6703231,Food Retail,4959214356.000001,101088842.911,1.74649351,0.44039621
KBH,KB Home,62.08,0.08060616,-0.68788994,,,1244148.15,583401,0.42641712,Homebuilding,4924103314,76611076.85679999,1.43435981,0.32967866
VVV,Valvoline Inc.,37.86,-0.21085925,-0.23715415,0.26357406,121,1683072.7,843205,0.42947994,Other Consumer Services,4921311347,129175231.185,1.29835718,0.37078281
VRNS,"Varonis Systems, Inc.",45.09,0.11101243,-0.79207921,,,1237072.08333333,686301,0.51437231,Information Technology Services,4912693327,105331402.28,1.42729706,0.45535134
FNB,F.N.B. Corporation,13.68,0.44052863,-0.1459854,,,2019528.53333333,1415733,0.65354673,Major Banks,4908774287,354623524.12,1.39603233,0.62719886
BXSL,Blackstone Secured Lending Fund,28.13,0.46428571,0.07114906,,,1053333.15,1096802,1.14643879,Investment Trusts/Mutual Funds,4884737269,144617221.9844,1.1399787,0.87565905
CWAN,"Clearwater Analytics Holdings, Inc.",20.05,1.4162873,1.160444,,,1442870.28333333,1919549,1.21444717,Packaged Software,4871154857.000001,106652783.182779,2.17831814,0.66963912
JOBY,"Joby Aviation, Inc.",6.9,-0.43290043,-0.28901734,0.28860029,110445,5727725.51666667,3341936,0.52949542,Aerospace & Defense,4804604327,382799977.6120001,2.65486726,0.40093388
FRO,Frontline Plc,21.47,2.92425695,0.89285714,2.01342282,80771,3123231.61666667,2245972,0.65715399,Marine Shipping,4779713387,143153267.69,3.18696884,0.45368884
FLO,"Flowers Foods, Inc.",22.57,1.07478728,0.31111111,0.76130766,2700,1374660.46666671,825630,0.63968868,Food: Specialty/Candy,4764983391,195100214.4,1.69718624,0.64971059
CAVA,"CAVA Group, Inc.",41.92,-1.96445276,-2.51162791,1.3797942,5759,1917849.51666667,1269551,0.26561833,Restaurants,4762594023,81941761.4575,3.66730585,0.22476739
CC,Chemours Company (The),31.79,2.35028976,1.89102564,0.128783,290,1298640.6,1665593,1.25921698,Chemicals: Specialty,4718853000,146700533.21,5.0594282,1.03640753
BIPC,Brookfield Infrastructure Corporation,35.62,0.11242271,-0.1121705,0.75885329,103,1015332.25,675440,0.90373117,Gas Distributors,4694382932.268783,131785464.77800003,2.36819848,0.60199268
KD,"Kyndryl Holdings, Inc.",20.4,1.34128167,0.94012865,0.1987084,885,1603059.5,986648,0.50479617,Data Processing Services,4681063737.000001,226100310.4,1.7839445,0.41456552
ANF,Abercrombie & Fitch Company,92.58,-0.65457667,1.18032787,-2.01738384,2787,1590464.78333333,1216608,0.80221877,Apparel/Footwear Retail,4666543263,48943438.067,4.06873614,0.70779527
ALKS,Alkermes plc,27.92,1.3430127,0.39554117,0.72595281,299,2726248.91666667,1191735,0.21211191,Pharmaceuticals: Major,4659325535,164116115.592,2.05850488,0.23868274
SUM,"Summit Materials, Inc.",38.97,1.1682243,0.54179567,,,1032502.91666667,351394,0.43279654,Construction Materials,4656957952,118820919.809,1.59202692,0.38578018
ASO,"Academy Sports and Outdoors, Inc.",62.4,-1.96386489,0.90556274,-3.92772977,9458,1650564.15,1310125,0.81916537,Specialty Stores,4627046378,72942509.7258,5.12778236,0.65477976
HCP,"HashiCorp, Inc.",23.43,-0.08528785,0.12820513,1.57270789,1023,2704475.51666667,1991192,0.36876211,Packaged Software,4625949765.000001,106766519.76,2.45901639,0.43744359
LNC,Lincoln National Corporation,27.23,-0.90975255,-1.34057971,,,2238926.68333333,1575664,0.57185482,Life/Health Insurance,4619892928.000001,167756865.40199998,3.6612426,0.49557454
ALIT,"Alight, Inc.",8.3,0.24154589,-0.12033694,,,3918083.51666667,3285057,0.61969984,Information Technology Services,4589295929,350817575.157,1.8115942,0.49283161
PTEN,"Patterson-UTI Energy, Inc.",10.91,-0.81818182,-1.88848921,,,6886419.2,7002736,0.85645114,Contract Drilling,4552562679,359504743.97099996,3.25987144,0.82967411
YETI,"YETI Holdings, Inc.",51.86,-3.17401046,-2.1509434,-1.64301718,372,1392607.05,1320398,1.04205558,Miscellaneous Manufacturing,4504190534.000001,86205759.0421,4.20233463,0.74473617
MGY,Magnolia Oil & Gas Corporation,21.75,0.09203866,-0.82079343,0.73630925,300,2028451.53333333,1240234,0.53121781,Oil & Gas Production,4503346617,174596386.044,2.03225806,0.45780433
FLNC,"Fluence Energy, Inc.",25.25,1.36491369,1.36491369,0.4014452,10313,2098018.05,2560071,0.71195308,Electrical Products,4491833502.000001,63883367.425885,4.76190476,0.35108457
SM,SM Energy Company,38.61,0.25967281,-0.46403712,0.28564009,250,1501579.86666667,750424,0.50801578,Oil & Gas Production,4490879307.999999,114113920.69,1.83723958,0.37747571
RVMD,"Revolution Medicines, Inc.",27.29,3.882756,3.09784662,0.72325847,100,2696386.31666667,2204178,1.08397976,Pharmaceuticals: Other,4470006875,99105596.405,5.37268256,1.39030677
HUN,Huntsman Corporation,25.61,0.43137255,-0.15594542,,,1963929.13333333,1121306,0.64352721,Chemicals: Major Diversified,4463500401.999999,164473770.465,1.56586416,0.4957992
NEOG,Neogen Corporation,20.63,-0.33816425,-0.38628682,,,1719467.01666667,891341,0.45230913,Medical Specialties,4462487030,216036933.963,2.07671634,0.32959239
RCM,R1 RCM Inc.,10.64,0.9487666,0.9487666,0.09487666,220,4215669.38333333,2894035,0.48204575,Miscellaneous Commercial Services,4461439036,192409958.5,2.24665392,0.37410671
AQN,Algonquin Power & Utilities Corp.,6.44,0.625,0.46801872,0.46875,200,4844793.51666667,2484161,0.56606648,Electric Utilities,4438061555.456039,688477047.32,1.33020344,0.4416938
DXC,DXC Technology Company,22.82,0.97345133,0.97345133,,,3664578.58333333,2146000,0.48815039,Data Processing Services,4418946207,191181235.608,2.25663717,0.45006762
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",71.72,1.22794637,2.17979769,-0.07057163,100,1006244.93333333,587767,0.50979498,Department Stores,4417397946,61431544.097,3.58683151,0.37394117
ETRN,Equitrans Midstream Corporation,10.19,0.19665683,0,0.29498525,1672,4525329.61666667,2249283,0.55731437,Oil & Gas Pipelines,4414929269,430829106.007,1.87376726,0.46128339
RDN,Radian Group Inc.,28.7,0.77247191,0.104639,-0.03511236,1900,1323631.31666667,1110945,0.52974221,Specialty Insurance,4395701856,151821228.44,1.43683196,0.32751704
ASAN,"Asana, Inc.",19.66,2.0238713,2.12987013,-0.51894136,13174,2671713.43333333,1986880,0.68527149,Packaged Software,4375032928,76748900.215,3.56955381,0.56842579
CYTK,"Cytokinetics, Incorporated",44.6,-0.4908523,-0.88888889,0.40160643,11868,1901543.35,2673529,0.896308,Pharmaceuticals: Major,4373192636,93621182.4915,6.45660727,0.59858165
POR,Portland General Electric Co,43.11,-0.57656827,-0.13898541,-0.8302583,1625,1054176.03333333,819700,0.6656465,Electric Utilities,4359451779,100599166.44,1.55813953,0.66533347
SGRY,"Surgery Partners, Inc.",32.23,-2.5989725,-1.73780488,,,1020672.33333333,876398,0.6489866,Hospital/Nursing Management,4334718550,69338269.629,3.87863622,0.42617701
WU,Western Union Company (The),11.84,-0.33670034,-0.33670034,0.16835017,1094,4844407.9,3639716,0.66387247,Finance/Rental/Leasing,4314010720.000001,362646877.059,1.18343195,0.60796871
INSM,Insmed Incorporated,30.04,2.10740993,0.94086022,,,1422650.26666667,1300589,0.68472533,Pharmaceuticals: Major,4297584338,139448253.88,4.98305085,0.62446384
PRGO,Perrigo Company plc,31.7,0.92327284,0.98757566,-1.30531678,358,1793037.91666667,1084042,0.44429881,Pharmaceuticals: Major,4295555677,134900017.168,1.3720485,0.33603526
SLM,SLM Corporation,18.86,-0.05299417,-0.73684211,,,2274774.36666667,873960,0.24361868,Finance/Rental/Leasing,4267472276.000001,222950473.075,1.43846564,0.19646723
RUN,Sunrun Inc.,19.26,-0.67044868,-1.23076923,0.67044868,113860,14685936.61666667,13727584,0.67128596,Alternative Power Generation,4196347490.000001,211744834.634,4.99211771,0.48646888
AEO,"American Eagle Outfitters, Inc.",21.18,0.85714286,2.26943506,-2.14285714,2773,5097491.45,3642201,0.79238154,Apparel/Footwear Retail,4183862215.000001,181067874.174,4.54990215,0.8124421
GT,The Goodyear Tire & Rubber Company,14.71,0.13614704,-0.33875339,,,3576992.9,1779023,0.50730244,Automotive Aftermarket,4170997886.000001,281962116.036,1.68327035,0.43998757
NVST,Envista Holdings Corporation,24.19,-0.90126997,-0.77932732,,,2670562.48333333,1236627,0.32458744,Medical Specialties,4146223525.000001,170599495.836,2.74428274,0.22048873
CLS,"Celestica, Inc.",29.82,0.47169811,0.06711409,0.40431267,458,1920457.7,562222,0.35883274,Electronic Components,4113954345.121396,117624505.6,1.52146932,0.27460959
WEN,Wendy's Company (The),19.79,0.30410542,-0.15136226,,,2723362.08333333,1664099,0.66787246,Restaurants,4081874005,188352418.656,1.78571429,0.57012384
LNTH,"Lantheus Holdings, Inc.",59.59,0.40438079,0.40438079,0.0673968,500,1212395.88333333,1130061,0.45307488,Medical Specialties,4081268973,67058842.12470001,2.03958546,0.28735786
MDU,"MDU Resources Group, Inc.",19.81,0.55837563,-0.15120968,,,1146465.71666667,637385,0.48112691,Gas Distributors,4034076237.999999,194722931.998,1.41772152,0.42432007
FOLD,"Amicus Therapeutics, Inc.",13.6,3.34346505,2.2556391,0.83586626,1299,2873541.78333333,3173601,0.72760824,Pharmaceuticals: Major,3988142421.000001,284343344.68600005,3.5660091,0.85275315
PAGS,PagSeguro Digital Ltd.,11.94,0.58972199,1.27226463,0.25273799,2150,4259841.11666667,1536060,0.43359772,Miscellaneous Commercial Services,3956581355.000001,203017222.092,2.71416455,0.34921413
UAA,"Under Armour, Inc.",8.97,-3.34051724,1.70068027,-6.25,113025,6707474.53333333,7896777,1.14073059,Apparel/Footwear,3827073737.000001,188388416.684,7.53186559,0.86987195
UA,"Under Armour, Inc.",8.49,-3.52272727,0.71174377,-4.77272727,47731,3434784.15,4996871,1.30515806,Apparel/Footwear,3827073737,156500195.313,6.66666667,1.0101487
VRRM,Verra Mobility Corporation,22.97,1.41280353,0.74561404,,,1266541.65,707302,0.58175282,Other Transportation,3820223947,162034740.78,2.12295444,0.53044615
PENN,"PENN Entertainment, Inc.",25.09,0.15968064,0.19968051,0,5413,5353356.3,2324193,0.40364306,Movies/Entertainment,3807630721,149283962.46899998,1.61485668,0.38493538
NOG,"Northern Oil and Gas, Inc.",37.83,0.10584811,-0.47355959,,,1526598.23333333,967187,0.4737648,Oil & Gas Production,3802204093,93419271.268,1.58772162,0.35607142
CPG,Crescent Point Energy Corporation,7.02,0.42918455,-0.42553191,0.71530758,2999,4384174.53333333,3686993,0.72149217,Integrated Oil,3763481691.090129,533028517.686,1.81985057,0.6291717
UPST,"Upstart Holdings, Inc.",44.16,-2.19269103,-4,1.88261351,243425,8131976.75,10154782,0.675332,Internet Software/Services,3756131222,72364794.5221,8.06711101,0.50111653
BOX,"Box, Inc.",25.84,-0.30864198,-0.4238921,0.19290123,100,1734366.53333333,1017705,0.45907467,Information Technology Services,3710401013,137660835.291,1.6298021,0.39033747
SPR,"Spirit Aerosystems Holdings, Inc.",32.01,-0.21820449,0.03125,0.37406484,1100,4125012.46666667,1739269,0.52165344,Aerospace & Defense,3705446213.999999,114890460.223,2.44057052,0.50036899
EVH,"Evolent Health, Inc",32.08,1.29460057,0.59579806,,,1378660.75,822289,0.57878003,Miscellaneous Commercial Services,3687906946,109123020.96,2.48584015,0.53722404
RIOT,"Riot Platforms, Inc.",17.78,6.14925373,6.14925373,0,884146,26040304.18333334,45552583,1.41510377,Information Technology Services,3671844427,196573367.9,11.31961259,1.1362753
AAP,Advance Auto Parts Inc.,61.25,0.92272203,1.82876143,-0.64260999,758,2076497.73333333,1174732,0.4831277,Specialty Stores,3644496732,58875443.94,2.9592685,0.52608331
HP,"Helmerich & Payne, Inc.",36.61,-1.02730468,-1.77086128,,,1318981.15,942721,0.56072848,Contract Drilling,3640018133,95278809.732,3.63561531,0.48533643
NXE,Nexgen Energy Ltd.,6.92,0.43541364,0.1447178,0.29027576,1177,5356149.25,8345494,1.22951677,Other Metals/Minerals,3614131690.313043,459230992.989,5.2014652,0.93638735
MQ,"Marqeta, Inc.",6.92,0,0,1.87861272,12743,5495290.83333333,2806529,0.44423827,Miscellaneous Commercial Services,3611207907.999999,384338938.287,2.55474453,0.30874858
SGML,Sigma Lithium Corporation,32.79,-1.23493976,-2.11940299,2.40963855,100,1369719.68333333,511652,0.30292121,Other Metals/Minerals,3590504874.4052744,44956648.5,4.23832924,0.18663181
MP,MP Materials Corp.,20.09,0.75225677,-1.80840665,3.46038114,119440,2781044.28333333,4861451,1.31133486,Other Metals/Minerals,3572304652,143437314.79,5.17938353,1.01081804
TDOC,"Teladoc Health, Inc.",21.5,1.03383459,1.03383459,0.09398496,12774,4954855.2,3589412,0.73583804,Medical/Nursing Services,3559482208,164216153.857,3.02885762,0.61117803
OGN,Organon & Co.,13.91,2.27941176,2.35467255,1.47058824,1849,5524809.76666667,3484699,0.56943975,Pharmaceuticals: Major,3555486040,255336335.67,2.98342541,0.45694228
STNG,Scorpio Tankers Inc.,64.57,0.93793966,0.890625,0.31264655,4648,1000709.06666667,1032925,0.86681295,Marine Shipping,3551343825,47021724.5058,1.5004689,0.5457659
LITE,Lumentum Holdings Inc.,53,2.91262136,-0.93457944,3.84466019,12905,1270962.15,1884985,1.65832206,Electrical Products,3551000000,66181528,5.8667676,1.2036199
LEG,"Leggett & Platt, Incorporated",26.61,-0.22497188,-0.22497188,0.33745782,600,1366402.31666667,583296,0.34869761,Home Furnishings,3547630047,131094972.442,1.58550396,0.31916763
NWL,Newell Brands Inc.,8.56,-1.49597238,-0.81112399,-0.80552359,1061,5132687.11666667,2782179,0.47392925,Industrial Conglomerates,3545552278,413034441.2,3.28517271,0.47715691
GTES,Gates Industrial Corporation plc,13.35,2.06422018,1.90839695,0,286714,1753850.48333333,4236054,1.30748065,Industrial Machinery,3525852515.9999995,166625047.555,2.25448987,1.03262052
RELY,"Remitly Global, Inc.",18.93,0.96,0.85242408,,,1753731.93333333,2106858,1.00101529,Miscellaneous Commercial Services,3505035887,131764328.36069,2.98547606,0.92631626
QS,QuantumScape Corporation,7.08,-3.54223433,-2.20994475,-2.04359673,59057,5694198.8,7935030,1.37514729,Electrical Products,3466093222,324637551.927,5.61151079,1.07252735
ADNT,Adient plc,36.74,0.21822149,0.13627691,,,1014333.81666667,552027,0.486251,Auto Parts: OEM,3442453673.9999995,91881744.8763,1.77887247,0.38337899
AYX,"Alteryx, Inc.",47.17,-0.14817951,-0.06355932,-0.14817951,2000,2411428.86666667,2406841,0.48387813,Packaged Software,3408686906,61255997.3836,0.36085757,0.35827893
GH,"Guardant Health, Inc.",28.75,5.31135531,4.46947674,0.54945055,400,1671492.91666667,1628252,0.89225986,Medical/Nursing Services,3392276926,111653115.784,6.19307832,0.74207666
VSH,"Vishay Intertechnology, Inc.",24.36,1.58465388,0.99502488,,,1314294.33333333,1614366,1.2337673,Electronic Production Equipment,3369865305.0000005,125136933.52999999,1.91148972,1.30970248
URBN,"Urban Outfitters, Inc.",36.27,-1.38662316,0.75,-2.39260468,4163,1809618.96666667,1206557,0.59487893,Apparel/Footwear Retail,3365288328.0000005,58368160.8612,4.47266516,0.58158038
AI,"C3.ai, Inc.",28.74,-2.31135282,-3.23232323,1.05370496,204686,8685305.45,9799505,0.78630224,Packaged Software,3344335932,102600184.15,5.38353272,0.62082345
BE,Bloom Energy Corporation,14.88,0.81300813,3.29746616,-2.57452575,184124,5703100.58333333,3710480,0.66301164,Electrical Products,3333845680,196210911.75,4.17246175,0.5193483
BGC,"BGC Group, Inc.",6.68,0,-0.29850746,0.2994012,556,2512822.71666667,1533452,0.50290899,Investment Banks/Brokers,3314908810,385396231.6540001,1.66163142,0.42360647
VSAT,"ViaSat, Inc.",26.6,1.37195122,0,0,176939,1410885.33333333,1005175,0.83396298,Telecommunications Equipment,3311893450.9999995,97135630.134,4.94296578,0.57182242
ACIW,"ACI Worldwide, Inc.",30.31,0.73113991,0.26463778,,,1085813.6,440965,0.48656752,Packaged Software,3295379953,107311449.291,2.42342646,0.54624673
YOU,"Clear Secure, Inc.",21.8,0.73937153,0.4145555,,,1206325.88333333,610172,0.57621752,Packaged Software,3287554939,83786514.972,3.15252666,0.44912978
BTU,Peabody Energy Corporation,25.06,2.91581109,2.41111565,,,2811031.26666667,2950247,0.80615233,Coal,3285366083,130627777.8,4.31211499,0.63765921
ARWR,"Arrowhead Pharmaceuticals, Inc.",30.35,5.52851182,4.65517241,0.8310153,1000,1276308.93333333,945670,0.64984926,Biotechnology,3260567700,101162161.048,5.80110497,0.53861666
CNX,CNX Resources Corporation,20.48,0.09775171,-0.53423992,,,2687581.83333333,1700916,0.53539029,Integrated Oil,3253314927,153929192.412,1.29997547,0.44384707
CXM,"Sprinklr, Inc.",11.87,-0.83542189,-1.08333333,0.50125313,400,2187433.03333333,1615568,0.33774779,Packaged Software,3251079820,111469221.136,1.72922817,0.31475622
ASB,Associated Banc-Corp,21.46,1.27418594,0.37418148,,,1737910.5,1228360,0.66505469,Major Banks,3239166093.0000005,149269697.96,2.11665099,0.4268609
MANU,Manchester,19.84,1.01832994,0.7106599,-0.20366599,8985,1008666.88333333,719477,1.18266193,Movies/Entertainment,3224068329.0000005,49984377.9358,1.8073582,0.78652425
BHVN,Biohaven Ltd.,40.08,5.41820095,1.77755206,2.49763282,1100,1258586.73333333,1642000,1.09218987,Pharmaceuticals: Major,3215765153,58907946.376097,7.54668713,1.11379112
HTZ,"Hertz Global Holdings, Inc",10.44,0.28818444,-0.47664442,0.4803074,1691,4589238.91666667,3447210,0.60309491,Finance/Rental/Leasing,3213564920,137171606.49600002,3.68217054,0.46874516
RNG,"RingCentral, Inc.",34.19,0.5292561,0.17579842,0.26462805,850,1359365.78333333,593790,0.35621701,Packaged Software,3205212216.9999995,81820315.765,2.69151139,0.30843404
ERF,Enerplus Corporation,15.48,0.19417476,-0.1934236,0.84142395,2296,1240261.51666667,1094477,0.6292202,Integrated Oil,3181595877.693659,196914457.494,1.6579974,0.45324923
DOCN,"DigitalOcean Holdings, Inc.",36.91,-1.46823278,-1.49452896,-0.26695141,398,1252288.21666667,583642,0.51229184,Packaged Software,3174589742,48567161.6164,3.41343528,0.36309881
CRDO,Credo Technology Group Holding Ltd,19.81,1.53767299,1.07142857,-1.94771912,200,1928528.16666667,2073399,0.88141356,Information Technology Services,3164844801,109888192.326,3.10880829,0.65138631
KOS,Kosmos Energy Ltd.,6.87,1.32743363,-0.14534884,1.03244838,5211,4645367.75,2840931,0.58961722,Integrated Oil,3161091194,450037508.58,2.35467255,0.5127198
PAGP,"Plains GP Holdings, L.P.",15.9,0.31545741,-0.56285178,0.82018927,4000,2361699.35,1778191,0.89579375,Oil & Gas Pipelines,3123026461.9999995,191103330.899,1.48264984,0.66784331
